# source, target, distance, airline, airline_code, codeshare, equipment, stops
315,329,653.0033754986192,WF,5439,0,DH1,0
316,315,338.55924437466587,DY,3737,0,733 73H,0
316,579,2616.7443210545116,FR,4296,0,738,0
316,566,2378.5000303642723,FR,4296,0,738,0
316,203,734.4023183228087,FR,4296,0,738,0
316,709,1777.276271564148,FR,4296,0,738,0
316,279,886.0688409557292,FR,4296,0,738,0
316,565,1828.303000339017,FR,4296,0,738,0
316,295,607.7989537631364,SK,4319,1,DH4,0
316,315,338.55924437466587,SK,4319,0,736 73G 73H 738 73W,0
316,334,974.6248534795789,W6,5461,0,320,0
316,308,105.4585385527168,WF,5439,0,DH4 DH3,0
316,295,607.7989537631364,WF,5439,0,DH4,0
317,2188,60.470760293069404,WF,5439,0,DH2,0
317,330,151.21985952795205,WF,5439,0,DH2 DH1,0
318,268,858.2023190764277,BM,312,0,ER4,0
318,333,485.5381171860931,BM,312,0,ER4,0
318,315,373.73395188950246,SK,4319,0,736 738 73W 73H 73G,0
318,308,342.22423584674175,WF,5439,0,DH3 DH4,0
318,320,49.766096826219915,WF,5439,0,DH3,0
318,333,485.5381171860931,WF,5439,0,DH3,0
318,332,159.67573933159943,WF,5439,0,DH1 DH2,0
319,315,1377.4592194389672,DY,3737,0,733,0
319,315,1377.4592194389672,SK,4319,0,73W 73G 736,0
319,305,251.2200397110758,WF,5439,0,DH2,0
319,322,191.78387045678576,WF,5439,0,DH2,0
319,330,422.78677055601406,WF,5439,0,DH4 DH2 DH3 DH1,0
319,2364,82.59688762901196,WF,5439,0,DH2,0
319,2191,37.804580758204445,WF,5439,0,DH1 DH2,0
320,328,344.0980315034501,DX,1954,0,SF3,0
320,566,2771.9699356963483,DY,3737,0,73H,0
320,315,354.4914624616094,DY,3737,0,733 73H,0
320,315,354.4914624616094,SK,4319,0,73G 73H 736 73W,0
320,308,293.3934954045984,WF,5439,0,DH3 DH4,0
320,295,849.5045541353873,WF,5439,0,DH4,0
320,318,49.766096826219915,WF,5439,0,DH3,0
321,307,172.87598584864847,WF,5439,0,DH2 DH1,0
321,2357,81.00840351418654,WF,5439,0,DH1 DH2,0
321,2356,164.75971010728065,WF,5439,0,DH1,0
321,329,38.98825926912694,WF,5439,0,DH1,0
321,332,280.80395151221586,WF,5439,0,DH1,0
322,330,235.53355049899886,WF,5439,0,DH2 DH3 DH1,0
323,315,405.0858578906036,M3,42,0,SWM,0
324,315,273.77894673143516,WF,5439,0,DH1,0
325,579,2754.18039796189,DY,3737,0,73H,0
325,566,2481.18974792344,DY,3737,0,73H,0
325,579,2754.18039796189,FR,4296,0,738,0
325,566,2481.18974792344,FR,4296,0,738,0
325,570,2099.896551391409,FR,4296,0,738,0
325,692,1526.0993330963786,FR,4296,0,738,0
325,699,1651.3791893083894,FR,4296,0,738,0
325,624,1236.0616610891548,FR,4296,0,738,0
325,622,1856.2065135408081,FR,4296,0,738,0
325,657,2291.5233169115613,FR,4296,0,738,0
325,668,2824.2379918617125,FR,4296,0,738,0
325,705,1959.346952971269,FR,4296,0,738,0
325,185,1070.3704151227603,FR,4296,0,738,0
325,288,1236.0719567106441,FR,4296,0,738,0
325,271,922.2701544661824,FR,4296,0,738,0
325,334,725.2819455176216,FR,4296,0,738,0
325,655,2771.8085002189337,FR,4296,0,738,0
325,335,1182.7254170003712,FR,4296,0,738,0
325,1963,937.8949453833519,FR,4296,0,738,0
325,578,2329.065269813788,FR,4296,0,738,0
325,242,1044.0191564974755,FR,4296,0,738,0
325,723,2629.920830766671,FR,4296,0,738,0
325,1990,2276.908017125878,FR,4296,0,738,0
325,337,859.9121161550994,FR,4296,0,738,0
325,561,1624.9164132916142,FR,4296,0,738,0
325,666,2842.9672221024794,FR,4296,0,738,0
325,1962,819.0324753918711,FR,4296,0,738,0
325,338,1254.6036675749333,FR,4296,0,738,0
325,674,2263.408601058406,FR,4296,0,738,0
325,279,1062.1465735954532,FR,4296,0,738,0
325,188,796.8141601286285,FR,4296,0,738,0
325,216,793.9941618339183,FR,4296,0,738,0
325,700,1530.1200199361404,FR,4296,0,738,0
325,1965,1021.4854872517553,FR,4296,0,738,0
325,3141,983.8255724654629,FR,4296,0,738,0
325,341,997.5438708925324,FR,4296,0,738,0
325,565,1726.3433322386952,FR,4296,0,738,0
326,315,2022.2129792361955,DY,3737,0,73H,0
326,315,2022.2129792361955,SK,4319,0,73H 738 73W,0
326,330,957.9207914721127,SK,4319,0,73H 738,0
327,308,273.09402398842053,WF,5439,0,DH3 DH1,0
328,320,344.0980315034501,DX,1954,0,SF3,0
328,315,319.9410162280234,DX,1954,0,AT4,0
328,333,103.18148150746933,DX,1954,0,SF3,0
329,306,56.324212034639174,WF,5439,0,DH1 DH2,0
329,307,168.26880742488882,WF,5439,0,DH1,0
329,315,653.0033754986192,WF,5439,0,DH1,0
329,332,287.47365783598883,WF,5439,0,DH1,0
330,1409,553.4044859345541,5N,503,1,AN4,0
330,566,3679.074380153371,DY,3737,0,73H,0
330,305,173.8160830766358,DY,3737,0,733,0
330,253,2290.1193218840667,DY,3737,0,73H,0
330,315,1124.3738247482597,DY,3737,0,73H 733,0
330,332,776.0609006660881,DY,3737,0,73H,0
330,305,173.8160830766358,LH,3320,1,73G,0
330,305,173.8160830766358,SK,4319,0,73G 73W 736,0
330,368,1116.7681005350164,SK,4319,0,717,0
330,307,326.36603429925924,SK,4319,0,736,0
330,326,957.9207914721127,SK,4319,0,73H 738 73W,0
330,315,1124.3738247482597,SK,4319,0,73H 738 73G 736 73W,0
330,333,1355.4983249031875,SK,4319,0,73H 736 738,0
330,305,173.8160830766358,WF,5439,0,DH1 DH3 DH2,0
330,304,116.54118440454748,WF,5439,0,DH1 DH3 DH2,0
330,308,1220.923751904408,WF,5439,0,DH4,0
330,307,326.36603429925924,WF,5439,0,DH4,0
330,312,159.6459360744202,WF,5439,0,DH1 DH3 DH2,0
330,317,151.21985952795205,WF,5439,0,DH2,0
330,2188,210.54939669839806,WF,5439,0,DH2 DH1,0
330,319,422.78677055601406,WF,5439,0,DH4 DH2 DH3 DH1,0
330,322,235.53355049899886,WF,5439,0,DH2 DH3 DH1,0
330,2152,196.90343162029748,WF,5439,0,DH2 DH1,0
330,2363,79.44650215372481,WF,5439,0,DH1 DH2,0
330,332,776.0609006660881,WF,5439,0,DH4,0
330,2191,419.73251642848993,WF,5439,0,DH2 DH1,0
331,368,436.29520731247345,2N,3652,0,SF3,0
331,282,838.1576078595596,AZ,596,1,E90,0
331,579,2720.723186608866,DY,3737,0,73H,0
331,566,2449.6348399820863,DY,3737,0,73H,0
331,762,2885.4475787923957,DY,3737,0,73H,0
331,570,2069.550205889666,DY,3737,0,73H,0
331,308,308.0757026698286,DY,3737,0,73H,0
331,559,1929.5209208387073,DY,3737,0,73H,0
331,253,1110.9143735371529,DY,3737,0,73H,0
331,479,3990.488865328586,DY,3737,0,73H,0
331,619,1739.6036100647027,DY,3737,0,73H,0
331,1990,2247.533874949226,DY,3737,0,73H,0
331,332,476.39309613399126,DY,3737,0,73H,0
331,579,2720.723186608866,FR,4296,0,738,0
331,688,2068.4116265613293,FR,4296,0,738,0
331,566,2449.6348399820863,FR,4296,0,738,0
331,246,1035.9979301032904,FR,4296,0,738,0
331,709,1724.3980401439003,FR,4296,0,738,0
331,279,1026.1677681308472,FR,4296,0,738,0
331,282,838.1576078595596,KL,3090,1,EMJ,0
331,295,422.08457411235855,SK,4319,1,DH4,0
331,333,266.6549386450524,SK,4319,1,DH4,0
331,783,1735.6095014584155,W6,5461,0,320,0
331,334,731.2903828575896,W6,5461,0,320,0
331,336,1119.7189393266704,W6,5461,0,320,0
331,3153,1181.972226984869,W6,5461,0,320,0
331,750,1944.5986214859781,W6,5461,0,320,0
331,337,856.3314601871174,W6,5461,0,320,0
331,1962,843.5946636968459,W6,5461,0,320,0
331,339,685.1912002634886,W6,5461,0,320,0
331,1965,1040.3254748197405,W6,5461,0,320,0
331,340,1027.5529175901763,W6,5461,0,320,0
331,341,991.8442578410028,W6,5461,0,320,0
331,308,308.0757026698286,WF,5439,0,DH4 DH3,0
331,295,422.08457411235855,WF,5439,0,DH4,0
331,333,266.6549386450524,WF,5439,0,DH4 DH3,0
331,332,476.39309613399126,WF,5439,0,DH4,0
332,295,877.4007747138108,AC,330,1,M80,0
332,282,1291.0841018604117,AZ,596,1,E90,0
332,579,3156.711894876697,DY,3737,0,73H,0
332,566,2903.6681788994993,DY,3737,0,73H,0
332,762,3244.4694477939165,DY,3737,0,73H,0
332,308,461.5967750390977,DY,3737,0,73H,0
332,295,877.4007747138108,DY,3737,0,73H,0
332,559,2372.080077179408,DY,3737,0,73H,0
332,312,616.938424312944,DY,3737,0,73H,0
332,335,1579.7622356611328,DY,3737,0,73H,0
332,253,1518.3786404694786,DY,3737,0,73H,0
332,619,2214.982829132319,DY,3737,0,73H,0
332,315,371.2110281791234,DY,3737,0,73H 733,0
332,1962,1020.4343140536716,DY,3737,0,73H,0
332,188,1241.450371994018,DY,3737,0,73H,0
332,330,776.0609006660881,DY,3737,0,73H,0
332,331,476.39309613399126,DY,3737,0,73H,0
332,13,1633.154163666586,FI,2835,0,75W,0
332,282,1291.0841018604117,KL,3090,1,EMJ,0
332,216,863.1263612764062,OV,2218,0,CR9 E70,0
332,303,262.0886518930876,SK,4319,0,736,0
332,566,2903.6681788994993,SK,4319,0,738,0
332,368,561.9948824723483,SK,4319,0,717 73W,0
332,308,461.5967750390977,SK,4319,0,736,0
332,307,452.8104839690136,SK,4319,0,736 73W,0
332,295,877.4007747138108,SK,4319,0,CR9,0
332,315,371.2110281791234,SK,4319,0,73W 738 736 73G 73H,0
332,333,582.7015490983334,SK,4319,0,736,0
332,216,863.1263612764062,SK,4319,1,CR9 E70,0
332,331,476.39309613399126,SK,4319,1,DH4,0
332,295,877.4007747138108,TG,4940,1,CR9,0
332,334,1097.1886339518428,W6,5461,0,320,0
332,306,231.28735711758935,WF,5439,0,DH1 DH2,0
332,307,452.8104839690136,WF,5439,0,DH3,0
332,312,616.938424312944,WF,5439,0,DH3,0
332,310,604.131261940799,WF,5439,0,DH4 DH3,0
332,318,159.67573933159943,WF,5439,0,DH1 DH2,0
332,321,280.80395151221586,WF,5439,0,DH1 DH2,0
332,2357,360.24393161433574,WF,5439,0,DH1,0
332,2356,117.26820497956845,WF,5439,0,DH1 DH2,0
332,2358,153.93000998531167,WF,5439,0,DH1,0
332,329,287.47365783598883,WF,5439,0,DH1,0
332,330,776.0609006660881,WF,5439,0,DH4,0
332,331,476.39309613399126,WF,5439,0,DH4,0
333,255,909.4740016172892,AA,24,1,319,0
333,628,1115.3220023564977,AF,137,0,E70,0
333,282,732.6138605013487,AZ,596,1,737 E90 F70,0
333,628,1115.3220023564977,AZ,596,1,E70,0
333,255,909.4740016172892,BA,1355,0,319,0
333,312,1195.865221588875,BM,312,0,ER4,0
333,343,411.1280376263356,BM,312,0,ER4,0
333,318,485.5381171860931,BM,312,0,ER4,0
333,1962,1101.4893234473664,BT,333,0,735 DH4,0
333,301,317.77949014375065,DX,1954,0,SF3,0
333,294,407.6393630589973,DX,1954,0,AT5 SF3,0
333,328,103.18148150746933,DX,1954,0,SF3,0
333,579,2576.4501058579845,DY,3737,0,73H,0
333,566,2333.2854719594793,DY,3737,0,73H,0
333,308,159.34020305323625,DY,3737,0,73H,0
333,335,1334.0422968176554,DY,3737,0,73H,0
333,253,935.7309931496865,DY,3737,0,73H,0
333,242,785.1648380010985,DY,3737,0,73H,0
333,315,335.31385337350895,DY,3737,0,73H 733,0
333,188,874.7166307437899,DY,3737,0,73H,0
333,340,1215.442103038254,DY,3737,0,73H,0
333,13,1590.0220880230106,FI,2835,0,75W,0
333,570,1971.120512810238,IB,2822,1,320,0
333,282,732.6138605013487,KL,3090,0,737 EMJ,0
333,191,1001.512283107061,LH,3320,0,319 733,0
333,308,159.34020305323625,RC,881,0,319,0
333,300,789.9526645210364,RC,881,0,319,0
333,268,497.16182196827856,SK,4319,0,736 73G,0
333,566,2333.2854719594793,SK,4319,0,73H,0
333,368,702.4039316844714,SK,4319,1,S20 736,0
333,308,159.34020305323625,SK,4319,0,736 73W,0
333,295,556.0585254212594,SK,4319,0,321 320 CR9 319 736 738 73G,0
333,271,629.5765303614044,SK,4319,0,738 73W,0
333,191,1001.512283107061,SK,4319,1,733 735 319,0
333,255,909.4740016172892,SK,4319,0,73W 73G 736 738 73H,0
333,262,615.7743956627387,SK,4319,1,DH4,0
333,315,335.31385337350895,SK,4319,0,738 736 73W 73G 73H,0
333,330,1355.4983249031875,SK,4319,0,736 73H,0
333,332,582.7015490983334,SK,4319,0,73W 736 738,0
333,268,497.16182196827856,T3,2117,0,ER3 J41,0
333,262,615.7743956627387,T3,2117,0,ER4,0
333,315,335.31385337350895,TG,4940,1,736 738 73G,0
333,570,1971.120512810238,VY,2439,0,320,0
333,334,928.564954109459,W6,5461,0,320,0
333,336,1268.5604820944275,W6,5461,0,320,0
333,339,819.9284375893511,W6,5461,0,320,0
333,1965,1281.8182091028107,W6,5461,0,320,0
333,268,497.16182196827856,WF,5439,0,DH4,0
333,308,159.34020305323625,WF,5439,0,DH4,0
333,314,302.9818916613684,WF,5439,0,DH3,0
333,310,160.55781295719177,WF,5439,0,DH3,0
333,318,485.5381171860931,WF,5439,0,DH3,0
333,262,615.7743956627387,WF,5439,0,DH4,0
333,331,266.6549386450524,WF,5439,0,DH4 DH3,0
334,201,397.9114815475769,AB,214,0,DH4,0
334,295,395.3949751988895,AC,330,1,M80,0
334,315,778.2527939676351,DY,3737,0,73H 733,0
334,240,1352.2055228487727,FR,4296,0,738,0
334,245,1454.5508919999918,FR,4296,0,738,0
334,288,1616.261831628832,FR,4296,0,738,0
334,271,1392.623295972415,FR,4296,0,738,0
334,259,1308.7874620175219,FR,4296,0,738,0
334,242,1360.2079257480316,FR,4296,0,738,0
334,287,1810.4389264817185,FR,4296,0,738,0
334,709,1325.1919439190654,FR,4296,0,738,0
334,325,725.2819455176216,FR,4296,0,738,0
334,279,1244.063415805948,FR,4296,0,738,0
334,3141,258.646974057078,FR,4296,0,738,0
334,282,936.913094070718,K2,2245,0,DH4,0
334,184,1017.6748634307482,K2,2245,0,DH4,0
334,218,766.3274666497219,K2,2245,0,DH4,0
334,335,486.617787923579,K2,2245,0,DH4,0
334,3153,450.7549662773789,K2,2245,0,DH4,0
334,341,379.47011368809416,K2,2245,0,DH4,0
334,758,1034.7876439043068,K2,2245,0,DH4,0
334,191,828.5435384031031,LH,3320,0,319 321 32A 320,0
334,196,814.1657946120586,LH,3320,0,E95,0
334,191,828.5435384031031,LO,3210,1,319 321 32A 320,0
334,196,814.1657946120586,LO,3210,1,E95,0
334,340,296.9504963203412,LO,3210,0,DH4,0
334,295,395.3949751988895,SK,4319,0,319 CR9 CR2,0
334,315,778.2527939676351,SK,4319,0,738 73G 73W,0
334,303,1155.5405150952934,W6,5461,0,320,0
334,570,1891.5377639847295,W6,5461,0,320,0
334,308,1029.0080162375366,W6,5461,0,320,0
334,692,1151.019477507766,W6,5461,0,320,0
334,624,1244.5326734485018,W6,5461,0,320,0
334,194,857.2528580743225,W6,5461,0,320,0
334,2343,1275.3489782377337,W6,5461,0,320,0
334,209,792.8546970022957,W6,5461,0,320,0
334,284,934.8315248499384,W6,5461,0,320,0
334,706,1472.077425857476,W6,5461,0,320,0
334,270,1459.051944467934,W6,5461,0,320,0
334,345,556.7032539907825,W6,5461,0,320,0
334,316,974.6248534795789,W6,5461,0,320,0
334,310,768.0101590446098,W6,5461,0,320,0
334,207,509.10632863792796,W6,5461,0,320,0
334,246,1397.8737849396114,W6,5461,0,320,0
334,247,1283.3860800911696,W6,5461,0,320,0
334,351,349.5974898265561,W6,5461,0,320,0
334,348,499.7484866347228,W6,5461,0,320,0
334,333,928.564954109459,W6,5461,0,320,0
334,235,719.096603496715,W6,5461,0,320,0
334,332,1097.1886339518428,W6,5461,0,320,0
334,331,731.2903828575896,W6,5461,0,320,0
335,200,779.564935567492,4U,2548,0,CRJ,0
335,201,529.0547932948612,AB,214,0,DH4 319 73G,0
335,218,1184.5380710107145,AY,2350,0,319 321 32B,0
335,368,1071.5061662249682,DY,3737,0,73H,0
335,308,1458.5602690083363,DY,3737,0,73H,0
335,295,779.5975359915147,DY,3737,0,73H,0
335,315,1245.3366494917389,DY,3737,0,73H,0
335,333,1334.0422968176554,DY,3737,0,73H,0
335,332,1579.7622356611328,DY,3737,0,73H,0
335,579,2446.394693709757,FR,4296,0,738,0
335,566,2074.954889685208,FR,4296,0,738,0
335,692,896.3571784032607,FR,4296,0,738,0
335,240,1515.850701322525,FR,4296,0,738,0
335,699,888.1422131570249,FR,4296,0,738,0
335,624,1268.5578379314056,FR,4296,0,738,0
335,689,1470.1113087782571,FR,4296,0,738,0
335,705,1074.5687611948879,FR,4296,0,738,0
335,185,1088.8776092899154,FR,4296,0,738,0
335,209,869.5728324127625,FR,4296,0,738,0
335,288,1821.495299870337,FR,4296,0,738,0
335,271,1671.516068883744,FR,4296,0,738,0
335,284,1023.5394446942158,FR,4296,0,738,0
335,264,1489.3001872195039,FR,4296,0,738,0
335,573,1593.4712155191153,FR,4296,0,738,0
335,655,1589.2361403927232,FR,4296,0,738,0
335,259,1522.0614150094032,FR,4296,0,738,0
335,246,1594.3572245219723,FR,4296,0,738,0
335,578,2103.8193564365088,FR,4296,0,738,0
335,242,1556.463654528523,FR,4296,0,738,0
335,723,1638.5600045246163,FR,4296,0,738,0
335,348,986.3404646863397,FR,4296,0,738,0
335,558,1995.5641525118328,FR,4296,0,738,0
335,709,1006.3351548139473,FR,4296,0,738,0
335,325,1182.7254170003712,FR,4296,0,738,0
335,291,2000.3070928466823,FR,4296,0,738,0
335,279,1379.4070212643214,FR,4296,0,738,0
335,687,1472.1153447547692,FR,4296,0,738,0
335,282,1073.931699145253,K2,2245,0,DH4,0
335,334,486.617787923579,K2,2245,0,DH4,0
335,758,872.4014589794853,K2,2245,0,DH4,0
335,191,800.1231000736606,LH,3320,0,735 321 733 32A 319,0
335,196,611.6134602361603,LH,3320,1,319 320 E95,0
335,191,800.1231000736606,LO,3210,1,735 733 321 32A 319,0
335,196,611.6134602361603,LO,3210,1,319 320 E95,0
335,728,320.4533999712296,LO,3210,1,F70 DH4 100,0
335,340,246.4708128248325,LO,3210,0,DH4 E70,0
335,262,1545.9438630322156,LS,3026,0,733,0
335,728,320.4533999712296,OS,491,1,F70 DH4,0
335,1435,1343.986889685757,SU,130,0,SU9,0
335,237,1825.9538376832918,U2,2297,0,319,0
335,245,1584.7361446124276,U2,2297,0,319,0
335,640,937.7499734882491,U2,2297,0,319,0
335,628,1246.6799970623952,U2,2297,0,319,0
335,271,1671.516068883744,U2,2297,0,319 320,0
335,253,1410.513274308575,U2,2297,0,319 320,0
335,246,1594.3572245219723,U2,2297,0,319,0
335,256,1347.608282817324,U2,2297,0,319,0
336,195,867.8149985544678,4U,2548,0,CRJ,0
336,566,2056.4838870271738,FR,4296,0,738,0
336,240,1454.7805295543744,FR,4296,0,738,0
336,668,1711.42450226428,FR,4296,0,738,0
336,288,1758.8372868611675,FR,4296,0,738,0
336,279,1319.5884338808162,FR,4296,0,738,0
336,191,748.4001489610598,LH,3320,1,735 CR7 733,0
336,191,748.4001489610598,LO,3210,1,735 CR7 733,0
336,340,229.33640189446606,LO,3210,0,E70 DH4,0
336,570,1659.124076992972,W6,5461,0,320,0
336,308,1394.1995840305508,W6,5461,0,320,0
336,692,876.7610305276066,W6,5461,0,320,0
336,624,1216.6155434450125,W6,5461,0,320,0
336,194,841.7330588904085,W6,5461,0,320,0
336,705,1085.6885412234994,W6,5461,0,320,0
336,2343,1411.358318084578,W6,5461,0,320,0
336,209,810.2900188732301,W6,5461,0,320,0
336,284,964.82961747665,W6,5461,0,320,0
336,204,842.2304592246037,W6,5461,0,320,0
336,1971,2008.7954699380293,W6,5461,0,320,0
336,247,1361.0279164661097,W6,5461,0,320,0
336,351,679.7735343313935,W6,5461,0,320,0
336,708,1128.9667275903805,W6,5461,0,320,0
336,348,935.1429073083908,W6,5461,0,320,0
336,333,1268.5604820944275,W6,5461,0,320,0
336,718,2431.0358189657495,W6,5461,0,320,0
336,331,1119.7189393266704,W6,5461,0,320,0
336,1405,804.8813428504916,WU,13757,0,320,0
337,195,701.8614644502451,4U,2548,0,CRJ,0
337,245,1342.2271117892456,FR,4296,0,738,0
337,705,1223.5451515350956,FR,4296,0,738,0
337,288,1546.0680995469588,FR,4296,0,738,0
337,271,1366.3897341127422,FR,4296,0,738,0
337,573,1575.9168721065523,FR,4296,0,738,0
337,246,1320.5285269757558,FR,4296,0,738,0
337,325,859.9121161550994,FR,4296,0,738,0
337,279,1131.3579514409564,FR,4296,0,738,0
337,191,632.93776884991,LH,3320,0,CR7,0
337,196,576.2739917156756,LH,3320,0,CR9 CR7,0
337,191,632.93776884991,LO,3210,1,CR7,0
337,196,576.2739917156756,LO,3210,1,CR9 CR7,0
337,340,283.08787053352154,LO,3210,0,DH4,0
337,295,447.8430543997872,SK,4319,0,CR2,0
337,570,1663.716475081253,W6,5461,0,320,0
337,624,1080.5791374727985,W6,5461,0,320,0
337,2343,1197.9840067319567,W6,5461,0,320,0
337,247,1172.3902936382317,W6,5461,0,320,0
337,348,708.2874381606547,W6,5461,0,320,0
337,331,856.3314601871174,W6,5461,0,320,0
338,245,1738.5142070847064,FR,4296,0,738,0
338,288,1968.2497519315643,FR,4296,0,738,0
338,264,1638.0941854918053,FR,4296,0,738,0
338,247,1573.2513682000256,FR,4296,0,738,0
338,242,1703.1761829054783,FR,4296,0,738,0
338,325,1254.6036675749333,FR,4296,0,738,0
338,279,1531.8087485843566,FR,4296,0,738,0
338,624,1427.2889134689913,K2,2245,0,DH4,0
338,706,1192.2011826588002,K2,2245,0,DH4,0
338,191,958.830486505407,LH,3320,0,CR7,0
338,340,240.14422196814294,LO,3210,1,DH4 E95 E75,0
339,315,763.5228097278921,DY,3737,0,733,0
339,288,1395.6474186527123,FR,4296,0,738,0
339,246,1172.9177739092438,FR,4296,0,738,0
339,279,1003.8659740048835,FR,4296,0,738,0
339,340,436.5048820206272,LO,3210,0,E70,0
339,333,819.9284375893511,W6,5461,0,320,0
339,331,685.1912002634886,W6,5461,0,320,0
340,194,966.2321591035136,4U,2548,0,CRJ,0
340,195,981.5917963138572,4U,2548,0,CRJ,0
340,1952,1599.566162796135,A3,96,0,320,0
340,255,1470.066022479075,AA,24,1,320,0
340,201,523.2007721557829,AB,214,0,319 DH4,0
340,295,665.8090240165949,AC,330,1,M80,0
340,125,6936.858273306817,AC,330,0,788,0
340,628,1342.9145521969006,AF,137,0,321 318 319 320,0
340,218,939.3007323708547,AY,2350,1,E70 E90,0
340,706,1327.4656704428648,AZ,596,0,32S,0
340,695,1134.3141577416634,AZ,596,0,319 E75,0
340,1411,509.4154274636003,B2,1478,0,735 CRJ E75,0
340,218,939.3007323708547,BA,1355,1,E70,0
340,255,1470.066022479075,BA,1355,0,320,0
340,1962,563.4587042936498,BT,333,0,DH4,0
340,1642,6945.981360370442,CA,751,1,788,0
340,579,2632.782737575266,DY,3737,0,73H,0
340,570,1870.2754795846292,DY,3737,0,73H,0
340,315,1074.864821164471,DY,3737,0,733 73H,0
340,333,1215.442103038254,DY,3737,0,73H,0
340,288,1826.0667059996938,EI,837,0,320,0
340,1017,4157.104817632746,EK,2183,0,332,0
340,191,896.524307160347,ET,2220,1,320 321 32A,0
340,555,1069.008441152705,FB,1548,0,E75,0
340,570,1870.2754795846292,IB,2822,0,320,0
340,255,1470.066022479075,IB,2822,1,320,0
340,712,812.1323258672497,JP,83,0,CR2,0
340,783,818.6672995676295,JU,19582,0,E75 E70,0
340,559,1087.2595589838843,K2,2245,0,DH4,0
340,563,1020.3412545911947,K2,2245,0,DH4,0
340,565,987.8428829024118,K2,2245,0,DH4,0
340,282,1101.515685978683,KL,3090,0,737,0
340,195,981.5917963138572,LH,3320,1,E75,0
340,191,896.524307160347,LH,3320,0,32A 321 320 319,0
340,193,753.6348405346646,LH,3320,1,E75 E70,0
340,196,777.575272621602,LH,3320,0,E95,0
340,282,1101.515685978683,LO,3210,0,E95 E75 E70,0
340,368,853.8734296918028,LO,3210,0,E70 E75,0
340,1952,1599.566162796135,LO,3210,0,E95 E75 734,0
340,570,1870.2754795846292,LO,3210,0,E95 734,0
340,783,818.6672995676295,LO,3210,0,E75 E70,0
340,184,1146.561880792619,LO,3210,0,E95 734 E75,0
340,676,540.7890044691911,LO,3210,0,E70 E75,0
340,628,1342.9145521969006,LO,3210,0,E95 E75,0
340,295,665.8090240165949,LO,3210,0,E75 E70,0
340,195,981.5917963138572,LO,3210,0,E75,0
340,1966,2229.569207680687,LO,3210,0,E75,0
340,191,896.524307160347,LO,3210,0,E75 E95 E70,0
340,334,296.9504963203412,LO,3210,0,E75 DH4 E95,0
340,755,1261.6669272782472,LO,3210,0,E75,0
340,193,753.6348405346646,LO,3210,0,E75 E70,0
340,770,1379.7241865631813,LO,3210,0,734 E95,0
340,1870,6849.905615545986,LO,3210,0,788,0
340,1401,719.4908098189608,LO,3210,0,734 E75 E95,0
340,335,246.4708128248325,LO,3210,0,DH4 E70,0
340,336,229.33640189446606,LO,3210,0,E70 DH4,0
340,557,2170.1652593987337,LO,3210,0,E95,0
340,1408,1025.397364160375,LO,3210,0,E75,0
340,255,1470.066022479075,LO,3210,0,734 E95,0
340,739,2749.8235933213573,LO,3210,1,320 319,0
340,712,812.1323258672497,LO,3210,0,CR2,0
340,1406,335.06329042095047,LO,3210,0,E95 E70,0
340,578,2271.845508970588,LO,3210,0,734 E95,0
340,1411,509.4154274636003,LO,3210,0,E75 E95 734,0
340,196,777.575272621602,LO,3210,0,E75,0
340,691,1150.3410256850593,LO,3210,0,E75 E70,0
340,619,1390.9180665826202,LO,3210,0,E75,0
340,1407,949.0723784822474,LO,3210,0,E75 E70,0
340,1885,7521.257776791892,LO,3210,0,788,0
